"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"한솔마을아파트",공공용,"서울특별시 강남구 광평로10길 6 (일원동, 한솔마을아파트)",서울특별시 강남구 일원동 731,37.48262791,127.0765213,1650,2000,Y,주차장,,서울특별시 강남구청,2021-08-09
"푸른마을아파트",공공용,"서울특별시 강남구 일원로14길 25 (일원동, 푸른마을아파트)",서울특별시 강남구 일원동 719,37.48479809,127.0811005,2970,3600,Y,주차장,,서울특별시 강남구청,2021-08-09
"일원본동주민센터",공공용,"서울특별시 강남구 광평로 126 (일원동, 일원본동주민센터)",서울특별시 강남구 일원동 735-3,37.48337789,127.0864808,330,400,Y,"식당, 창고",,서울특별시 강남구청,2021-08-09
"강남데시앙포레아파트",공공용,"서울특별시 강남구 광평로34길 55 (수서동, 강남데시앙포레아파트)",서울특별시 강남구 수서동 559,37.48085061,127.0923661,35911,4128,Y,주차장,,서울특별시 강남구청,2021-08-09
"일원1동주민센터",공공용,"서울특별시 강남구 양재대로55길 14 (일원동, 일원1동주민센터)",서울특별시 강남구 일원동 712-3,37.49185343,127.0880284,366,444,Y,주차장,,서울특별시 강남구청,2021-08-09
"수서1단지아파트 상가 앞 지하보도",공공용,"서울특별시 강남구 양재대로55길 6 (일원동, 수서1단지아파트 상가)",서울특별시 강남구 일원동 711-1,37.49131982,127.0883128,241,291,Y,지하보도,,서울특별시 강남구청,2021-08-09
"중동고등학교",공공용,"서울특별시 강남구 일원로 7 (일원동, 중동고등학교)",서울특별시 강남구 일원동 618,37.49371459,127.0809111,191,191,Y,주차장,,서울특별시 강남구청,2021-08-09
"수서1단지에스에이치빌 101동",공공용,"서울특별시 강남구 양재대로55길 10 (일원동, 수서1단지 에스에이치빌)",서울특별시 강남구 일원동 711,37.49315584,127.0909926,2350,2848,Y,주차장,,서울특별시 강남구청,2021-08-09
"수서1단지에스에이치빌 102동",공공용,"서울특별시 강남구 양재대로55길 10 (일원동, 수서1단지 에스에이치빌)",서울특별시 강남구 일원동 711,37.49315584,127.0909926,2336,2832,Y,주차장,,서울특별시 강남구청,2021-08-09
"대청역",공공용,"서울특별시 강남구 일원로 지하 2 (일원동, 대청역)",서울특별시 강남구 일원동 700-9,37.49372276,127.0794953,7003,8488,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"영희초등학교 영희문화관",공공용,서울특별시 강남구 일원로 21 (일원동),서울특별시 강남구 일원동 617,37.49230166,127.0811312,2099,2544,Y,주차장,,서울특별시 강남구청,2021-08-09
"중동중학교",공공용,"서울특별시 강남구 일원로8길 37 (일원동, 중동중학교)",서울특별시 강남구 일원동 692,37.48851553,127.0786124,799,968,Y,식당,,서울특별시 강남구청,2021-08-09
"석탑프라자",공공용,"서울특별시 강남구 개포로 615 (개포동, 석탑프라자)",서울특별시 강남구 개포동 12-4,37.49265853,127.0755862,6999,8484,Y,주차장,,서울특별시 강남구청,2021-08-09
"서울주택도시공사",공공용,"서울특별시 강남구 개포로 621 (개포동, SH공사)",서울특별시 강남구 개포동 14-5,37.49413049,127.0787811,10230,12400,Y,주차장,,서울특별시 강남구청,2021-08-09
"대모산입구역",공공용,"서울특별시 강남구 개포로 지하 522 (일원동, 대모산입구역)",서울특별시 강남구 일원동 700-1,37.49154641,127.0731698,13478,16337,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"일원2동주민센터",공공용,"서울특별시 강남구 개포로 607 (개포동, 일원2동주민센터)",서울특별시 강남구 개포동 12-6,37.49215157,127.073677,380,461,Y,생활체육교실,,서울특별시 강남구청,2021-08-09
"신동아아파트지하주차장",공공용,"서울특별시 강남구 광평로47길 17 (수서동, 신동아아파트)",서울특별시 강남구 수서동 736,37.48790982,127.0981867,1650,2000,Y,주차장,,서울특별시 강남구청,2021-08-09
"한아름아파트지하주차장",공공용,"서울특별시 강남구 광평로51길 22 (수서동, 한아름아파트)",서울특별시 강남구 수서동 712,37.49021867,127.1039565,8451,10244,Y,주차장,,서울특별시 강남구청,2021-08-09
"수서역",공공용,"서울특별시 강남구 광평로 지하 270 (수서동, 수서역)",서울특별시 강남구 수서동 728,37.48738773,127.1018585,3505,4248,Y,지하철승강장,,서울특별시 강남구청,2021-08-09
"세종고등학교 지하실",공공용,"서울특별시 강남구 광평로51길 36 (수서동, 세종고등학교)",서울특별시 강남구 수서동 711,37.49038907,127.1027988,2940,3564,Y,교실,,서울특별시 강남구청,2021-08-09
"동익아파트지하주차장",공공용,"서울특별시 강남구 광평로39길 3 (수서동, 동익아파트)",서울특별시 강남구 수서동 738,37.48576619,127.0972612,4102,4972,Y,주차장,,서울특별시 강남구청,2021-08-09
"수서동주민센터",공공용,"서울특별시 강남구 광평로 301-4 (수서동, 수서동주민센터)",서울특별시 강남구 수서동 718-2,37.48890229,127.1049904,327,396,Y,"주차장,식당,창고",,서울특별시 강남구청,2021-08-09
"강남더샵포레스트아파트",공공용,"서울특별시 강남구 광평로34길 35 (수서동, 강남더샵포레스트아파트)",서울특별시 강남구 수서동 537,37.48211007,127.0948369,29905,1910,Y,주차장,,서울특별시 강남구청,2021-08-09
"하니움아파트",공공용,"서울특별시 강남구 광평로60길 32 (수서동, 하니움)",서울특별시 강남구 수서동 721-1,37.48660093,127.1072034,1220,1479,Y,주차장,,서울특별시 강남구청,2021-08-09
SRT수서역사,공공용,"서울특별시 강남구 밤고개로 99 (수서동, 수서역사)",서울특별시 강남구 수서동 214-2,37.48541757,127.1045604,9465,11473,Y,승강장,,서울특별시 강남구청,2021-08-09
"세곡문화센터",공공용,"서울특별시 강남구 밤고개로 286 (세곡동, 기상관측소)",서울특별시 강남구 세곡동 278-1,37.46904954,127.1069115,399,484,Y,주차장,,서울특별시 강남구청,2021-08-09
"강남제일교회",공공용,서울특별시 강남구 헌릉로637길 12 (세곡동),서울특별시 강남구 세곡동 102-30,37.46595172,127.1090413,1000,1212,Y,예배당,,서울특별시 강남구청,2021-08-09
"강남한양수자인아파트",공공용,"서울특별시 강남구 자곡로 260 (자곡동, 강남한양수자인아파트)",서울특별시 강남구 자곡동 77,37.4765488,127.1116072,61656,6461,Y,주차장,,서울특별시 강남구청,2021-08-09
"엘에이치강남3단지",공공용,"서울특별시 강남구 자곡로3길 22 (자곡동, 엘에이치강남3단지)",서울특별시 강남구 자곡동 621,37.46997106,127.0910188,8565,10382,Y,주차장,,서울특별시 강남구청,2021-08-09
"엘에이치강남힐스테이트아파트",공공용,"서울특별시 강남구 자곡로3길 21 (자곡동, LH강남힐스테이트)",서울특별시 강남구 자곡동 619,37.47176808,127.0881179,4787,5802,Y,주차장,,서울특별시 강남구청,2021-08-09
"세곡푸르지오아파트",공공용,"서울특별시 강남구 자곡로 21 (세곡동, 세곡푸르지오)",서울특별시 강남구 세곡동 533,37.46734557,127.0932629,34060,4757,Y,주차장,,서울특별시 강남구청,2021-08-09
"세곡리엔파크 4단지",공공용,"서울특별시 강남구 헌릉로590길 88 (세곡동, 세곡리엔파크4단지)",서울특별시 강남구 세곡동 522,37.46287702,127.1014455,17198,1982,Y,주차장,,서울특별시 강남구청,2021-08-09
"래미안포레아파트",공공용,서울특별시 강남구 밤고개로21길 25 (율현동),서울특별시 강남구 율현동 361,37.47504599,127.1076436,40804,5141,Y,주차장,,서울특별시 강남구청,2021-08-09
