"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"광주지방검찰청",공공용,광주광역시 동구 준법로 7-12(지산동) 광주지방검찰청,,35.15115945,126.9347004,1322,1602,Y,,,광주광역시 동구청,2020-10-20
"무등파크호텔",공공용,광주광역시 동구 지호로164번길 14-10(지산동),,35.14876091,126.9468365,1688,2046,Y,,,광주광역시 동구청,2020-10-20
"삼성아파트",공공용,"광주광역시 동구 밤실로30번길 11(지산동,삼성아파트)",,35.15053806,126.9385123,311,376,Y,,,광주광역시 동구청,2020-10-20
"진아하이빌",공공용,"광주광역시 동구 지호로 86번길 3(지산동, 진아하이빌)",,35.1476031,126.9382555,368,446,Y,,,광주광역시 동구청,2020-10-20
"동구청",정부지원,광주광역시 동구 서남로1(서석동),,35.14614143,126.9230951,694,841,N,,,광주광역시 동구청,2020-10-20
"문화전당역",공공용,광주광역시 동구 문화전당로26번길 지하7(광산동),,35.14644221,126.9198905,2676,3243,Y,,,광주광역시 동구청,2020-10-20
"백화아파트",공공용,"광주광역시 동구 천변우로 603(학동,백화아파트)",,35.1305969,126.9265988,634,768,Y,,,광주광역시 동구청,2020-10-20
"남광교회",공공용,광주광역시 동구 학동안길 31(학동),,35.13469139,126.924432,660,800,Y,,,광주광역시 동구청,2020-10-20
"병무청",공공용,광주광역시 동구 양림로119번길 8(학동),,35.140659,126.9204887,83,100,Y,,,광주광역시 동구청,2020-10-20
"전남대학교병원",공공용,광주광역시 동구 제봉로 42(학동),,35.14201248,126.9219841,664,804,Y,,,광주광역시 동구청,2020-10-20
"남광주역",공공용,광주광역시 동구 제봉로 지하 1(학동),,35.13931983,126.922959,8554,10368,Y,,,광주광역시 동구청,2020-10-20
"학1마을아파트",공공용,"광주광역시 동구 남문로 734(학동,학1마을아파트)",,35.13676219,126.9265318,4767,5778,Y,,,광주광역시 동구청,2020-10-20
