"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"반얀트리클럽앤스파서울",공공용,서울특별시 중구 장충단로 60,,37.55006939,127.0004979,5179,6277,Y,,,서울특별시 중구청,2021-06-01
"인현지하쇼핑센터",공공용,서울특별시 중구 마른내로 72,,37.56354463,126.9958167,1970,2387,Y,,,서울특별시 중구청,2021-06-01
4호선충무로역지하철승강장,공공용,서울특별시 중구 퇴계로 지하199,,37.56117313,126.9941108000,10701,12970,Y,,,서울특별시 중구청,2021-06-01
"묵정공원공영주차장",공공용,서울특별시 중구 퇴계로45길 32-12,,37.56368166,126.9998008,4735,5739,Y,,,서울특별시 중구청,2021-06-01
"쌍림빌딩",공공용,서울특별시 중구 퇴계로 286,,37.56307974,127.0035948,904,1095,Y,,,서울특별시 중구청,2021-06-01
"동대문역사문화공원역지하철승강장",공공용,서울특별시 중구 을지로 지하279,,37.56558781,127.0091321,14468,17536,Y,,,서울특별시 중구청,2021-06-01
"을지로4구역지하쇼핑센터",공공용,서울특별시 중구 을지로 지하218,,37.56661166,127.0030878,4600,5575,Y,,,서울특별시 중구청,2021-06-01
"중구청",공공용,서울특별시 중구 창경궁로 17,,37.56412133,126.9980079,1448,1755,Y,,,서울특별시 중구청,2021-06-01
"중구구민회관",공공용,서울특별시 중구 을지로39길 40,,37.56898658,127.0057955,907,1099,Y,,,서울특별시 중구청,2021-06-01
"청계5가지하쇼핑센터",공공용,서울특별시 중구 동호로 지하384,,37.56896508,127.0020918,884,1071,Y,,,서울특별시 중구청,2021-06-01
"을지로4가역지하철승강장",공공용,서울특별시 중구 을지로 지하178,,37.5666369,126.9978539,7656,9280,Y,,,서울특별시 중구청,2021-06-01
3호선을지로3가역지하철승강장,공공용,서울특별시 중구 을지로 지하106,,37.56626532,126.9903064,16529,20035,Y,,,서울특별시 중구청,2021-06-01
"을지로3구역지하쇼핑센터",공공용,서울특별시 중구 을지로 지하131,,37.56644576,126.9940779,14430,17490,Y,,,서울특별시 중구청,2021-06-01
"에이피엠",공공용,서울특별시 중구 마장로 40,,37.56772449,127.0140313,2487,3014,Y,,,서울특별시 중구청,2021-06-01
6호선신당역지하철승강장,공공용,서울특별시 중구 다산로 지하260,,37.56627542,127.0161544,19215,23290,Y,,,서울특별시 중구청,2021-06-01
"선일빌딩3호선약수역지하철승강장",공공용,서울특별시 중구 동호로 191,,37.55494517,127.0099637,9019,10932,Y,,,서울특별시 중구청,2021-06-01
6호선버티고개역지하철승강장,공공용,서울특별시 중구 다산로 지하38,,37.54799329,127.0068848,6278,7609,Y,,,서울특별시 중구청,2021-06-01
3호선약수역지하철승강장,공공용,서울특별시 중구 다산로 지하122,,37.55455947,127.0108238,1128,1367,Y,,,서울특별시 중구청,2021-06-01
6호선약수역지하철승강장,공공용,서울특별시 중구 다산로 지하115,,37.55389279,127.010122,10785,13072,Y,,,서울특별시 중구청,2021-06-01
"남산타운아파트1",공공용,서울특별시 중구 다산로 32,,37.54716803,127.0056761,71343,86476,Y,,,서울특별시 중구청,2021-06-01
"남산타운아파트2",공공용,서울특별시 중구 다산로 32,,37.54716803,127.0056761,24454,29641,Y,,,서울특별시 중구청,2021-06-01
"중구청소년수련관",공공용,서울특별시 중구 동호로5길 19,,37.5518563,127.0125662,1208,1464,Y,,,서울특별시 중구청,2021-06-01
"남산타운문화체육센터",공공용,서울특별시 중구 다산로 32,,37.54716803,127.0056761,438,530,Y,,,서울특별시 중구청,2021-06-01
"청구역지하철승강장",공공용,서울특별시 중구 청구로 지하77,,37.5602931,127.013808,2138,2591,Y,,,서울특별시 중구청,2021-06-01
"약수하이츠아파트",공공용,서울특별시 중구 동호로10길 30,,37.55530847,127.0163105,47064,57047,Y,,,서울특별시 중구청,2021-06-01
"신당삼성아파트",공공용,서울특별시 중구 청구로1길 23,,37.55853733,127.018448,33660,40800,Y,,,서울특별시 중구청,2021-06-01
2호선신당역지하철승강장,공공용,서울특별시 중구 퇴계로 지하431-1,,37.56565502,127.0195409,6345,7690,Y,,,서울특별시 중구청,2021-06-01
"중구종합복지센터",공공용,서울특별시 중구 퇴계로 460,,37.56509222,127.022787,8045,9751,Y,,,서울특별시 중구청,2021-06-01
"삼성홈타운신당아파트",공공용,서울특별시 중구 다산로42가길 43,,37.56276504,127.0168781,1911,2316,Y,,,서울특별시 중구청,2021-06-01
"신당동파라다이스아파트",공공용,서울특별시 중구 다산로42나길 46,,37.5623289,127.0172583,1945,2357,Y,,,서울특별시 중구청,2021-06-01
"신당현대아파트",공공용,서울특별시 중구 다산로36길 109,,37.56050431,127.0229712,2594,3144,Y,,,서울특별시 중구청,2021-06-01
"신당대우푸르지오아파트",공공용,서울특별시 중구 다산로36길 110,,37.5598635,127.0190324,25890,31381,Y,,,서울특별시 중구청,2021-06-01
"신당지하쇼핑센터",공공용,서울특별시 중구 퇴계로85길 지하56,,37.56752911,127.0194644,1412,1711,Y,,,서울특별시 중구청,2021-06-01
"베네치아메가몰",공공용,서울특별시 중구 청계천로 400,,37.57081199,127.0214621,39896,48358,Y,,,서울특별시 중구청,2021-06-01
"한국경제신문사",공공용,서울특별시 중구 청파로 463,,37.55986766,126.9671099,17916,21716,Y,,,서울특별시 중구청,2021-06-01
"서울역디오빌",공공용,서울특별시 중구 만리재로 193,,37.55502032,126.967198,4150,5030,Y,,,서울특별시 중구청,2021-06-01
"손기정체육공원주차장",공공용,서울특별시 중구 손기정로 101,,37.5554795035,126.9648157462,6776,8213,Y,,,서울특별시 중구청,2021-06-01
