"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"대성유니드아파트",공공용,대구광역시 남구 희망로 5길 12(이천동 361-16),대구광역시 남구 이천동 452,35.8487675698,128.6011455122,1975,2394,Y,,,대구광역시 남구청,2020-09-04
"동아대덕아파트",공공용,대구광역시 남구 현충서길 29,,35.8452302645,128.5772985547,1676,2032,Y,,,대구광역시 남구청,2020-09-04
"보성청록타운주차장(동편)",공공용,대구광역시 남구 큰골길 198,대구광역시 남구 대명동 2680-17,35.83483196,128.5856126,1216,1474,Y,주차장,,대구광역시 남구청,2020-09-04
"보성청록타운주차장(서편)",공공용,대구광역시 남구 큰골길 198,대구광역시 남구 대명동 2680-17,35.83483196,128.5856126,560,679,Y,주차장,,대구광역시 남구청,2020-09-04
"봉덕초등학교",공공용,"대구광역시 남구 효성로 71 (봉덕동, 봉덕초등학교)",대구광역시 남구 봉덕동 1319-1,35.8396833398,128.5968429031,198,240,Y,,,대구광역시 남구청,2020-09-04
"상아맨션 101동",공공용,대구광역시 남구 명덕로 236(이천동650),대구광역시 남구 이천동 650,35.85381342,128.5948946,742,899,Y,,,대구광역시 남구청,2020-09-04
"상아맨션 102동",공공용,대구광역시 남구 명덕로 236(이천동650),대구광역시 남구 이천동 650,35.85381342,128.5948946,742,899,Y,,,대구광역시 남구청,2020-09-04
"상아맨션 105동",공공용,대구광역시 남구 명덕로 236(이천동650),대구광역시 남구 이천동 650,35.85381342,128.5948946,742,899,Y,,,대구광역시 남구청,2020-09-04
"서동해피플러스",공공용,대구광역시 남구 현충로 127,,35.8442246,128.5797465,573,695,Y,,,대구광역시 남구청,2020-09-04
"지하철 서부정류장역",공공용,대구광역시 남구 월배로 지하 501(대명동),,35.8371291780,128.5570295649,3825,4636,Y,,,대구광역시 남구청,2020-09-04
"세광그린타운",공공용,대구광역시 남구 현충로26길 67,,35.8442836399,128.5836803650,496,601,Y,주차장,,대구광역시 남구청,2020-09-04
"나나바루아 아파트",공공용,대구광역시 남구 대명복개로4길 104,,35.8398606360,128.5654574703,1465,1775,Y,,,대구광역시 남구청,2020-09-04
"앞산클래식명가",공공용,대구광역시 남구 현충로 107,,35.8423860794,128.5794507741,1159,1405,Y,,,대구광역시 남구청,2020-09-04
"앞산힐스테이트",공공용,대구광역시 남구 대덕로 166,,35.8406563625,128.6021388780,3422,4148,Y,,,대구광역시 남구청,2020-09-04
"영남이공대학교 천마스퀘어",공공용,대구광역시 남구 현충로 170 (대명동),,35.8476757387,128.5841726241,9668,11719,Y,학교,,대구광역시 남구청,2020-09-04
"영남이공대학교 천마체육관",공공용,대구광역시 남구 현충로 170 (대명동),,35.8476757387,128.5841726241,2595,3145,Y,학교,,대구광역시 남구청,2020-09-04
"영대병원역(지하철)",공공용,대구광역시 남구 대명로 292,,35.84395033,128.5876181,2860,3467,Y,역,,대구광역시 남구청,2020-09-04
"월드메르디앙",공공용,대구광역시 남구 이천로19길 68(이천동 452),대구광역시 남구 이천동 452,35.8508952159,128.5955138885,2080,2521,Y,,,대구광역시 남구청,2020-09-04
"이천뜨란채3단지",공공용,대구광역시 남구 대봉로 26길 38(이천동 243-1),대구광역시 남구 이천동 243,35.8494021884,128.6056726,701,850,Y,,,대구광역시 남구청,2020-09-04
"이천뜨란채4단지",공공용,대구광역시 남구 대봉로 26길 37(이천동 239-2),대구광역시 남구 이천동 239,35.8509495660,128.6061301564,572,693,Y,,,대구광역시 남구청,2020-09-04
"이천주공1단지",공공용,대구광역시 남구 명덕로 68길 77(이천동 121-70),대구광역시 남구 이천동 121,35.85212796,128.6058767,2255,2733,Y,,,대구광역시 남구청,2020-09-04
"이천주공2단지",공공용,대구광역시 남구 희망로 57(이천동 551-1),대구광역시 남구 이천동 551,35.84791713,128.6045786,1247,1512,Y,,,대구광역시 남구청,2020-09-04
"㈜KT",공공용,대구광역시 남구 봉덕로 61,대구광역시 남구 봉덕동 627-15,35.8452997,128.5975476041,5363,6501,Y,주차장,053-664-3742,대구광역시 남구청,2020-09-04
"지하철 대명역",공공용,대구광역시 남구 대명로 71,,35.83931467,128.565378,5569,6750,Y,,,대구광역시 남구청,2020-09-04
"지하철 안지랑역",공공용,대구광역시 남구 대명로 154,대구광역시 남구 대명동 906-2,35.838936,128.5743870765,2532,3069,Y,지하철역,,대구광역시 남구청,2020-09-04
"지하철 현충로역",공공용,대구광역시 남구 대명로 222,대구광역시 남구 대명동 1291,35.8463767832,128.5801522809,2513,3046,Y,지하철역,,대구광역시 남구청,2020-09-04
"카톨릭대학병원 장례식장",공공용,대구광역시 남구 두류공원로17길 33,대구광역시 남구 대명동 3036-41,35.8441875221,128.5658231947,4114,4986,Y,병원,,대구광역시 남구청,2020-09-04
"카톨릭대학병원(라파엘관-구 구관 A 동문)",공공용,대구광역시 남구 두류공원로17길 33,대구광역시 남구 대명동 3056-6,35.8441875221,128.5658231947,2494,3023,Y,병원,,대구광역시 남구청,2020-09-04
"카톨릭대학병원(라파엘관-구 구관 B 북문)",공공용,대구광역시 남구 두류공원로17길 33,대구광역시 남구 대명동 3056-6,35.8441875221,128.5658231947,700,848,Y,병원,,대구광역시 남구청,2020-09-04
"카톨릭대학병원(스텔라관-구 신관)",공공용,대구광역시 남구 두류공원로17길 33,대구광역시 남구 대명동 3056-6,35.8441875221,128.5658231947,3799,4604,Y,병원,,대구광역시 남구청,2020-09-04
"태성맨션",공공용,"대구광역시 남구 효서2길 7 (봉덕동, 태성맨션)",대구광역시 남구 봉덕동 1361-1,35.8385153676,128.5957641356,330,400,Y,,,대구광역시 남구청,2020-09-04
"현대한방병원",공공용,대구광역시 남구 대명로 24(대명동),,35.8379166761,128.5601640900,324,393,Y,,,대구광역시 남구청,2020-09-04
"효성타운",공공용,대구광역시 남구 효성중앙길 37,,35.8382929383,128.6035024986,6437,7802,Y,,,대구광역시 남구청,2020-09-04
"교대역동서프라임36.5",공공용,대구광역시 남구 이천로19길 81,대명동3060,35.8510790749,128.5941612012,6960,8436,Y,,,대구광역시 남구청,2020-09-04
"봉덕 한라하운젠트 아파트(지하1층)",공공용,대구광역시 남구 봉덕로21길 53-16,봉덕동1638,35.8472100600,128.5994182070,4758,5767,Y,,,대구광역시 남구청,2020-09-04
