"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"분당파크뷰 지하 주차장",공공용,경기도 성남시 분당구 정자일로 248 (파크뷰),경기도 성남시 분당구 정자동 6 (파크뷰),37.37567455,127.1077137,76826,93122,Y,,,분당구청,2021-05-31
"판교원마을12단지",공공용,경기도 성남시 분당구 서판교로 165 (판교원마을12단지아파트),경기도 성남시 분당구 판교동 494 (판교원마을12단지아파트),37.3998377,127.0934592,85135,103194,Y,,,분당구청,2021-05-31
"이매포스파크103동 (지하주차장)",공공용,경기도 성남시 분당구 이매로123번길 12 (이매동),경기도 성남시 분당구 이매동 296 (이매포스파크),37.39169164,127.135294,486,588,Y,,,분당구청,2021-05-31
"이매촌 한신아파트(지하주차장)",공공용,경기도 성남시 분당구 서현로 181 (이매촌한신아파트),경기도 성남시 분당구 이매동 124 (이매촌한신아파트),37.38912652,127.1245494,542,656,Y,,,분당구청,2021-05-31
"이매촌 동신아파트(지하주차장)",공공용,경기도 성남시 분당구 양현로166번길 20 (이매촌동신9단지아파트),경기도 성남시 분당구 이매동 110 (이매촌동신9단지아파트),37.39827534,127.1263941,581,704,Y,,,분당구청,2021-05-31
"이매촌 동부아파트(지하주차장)",공공용,"경기도 성남시 분당구 양현로 88 (이매동, 이매촌동부코오롱아파트)",경기도 성남시 분당구 이매동 121 (이매촌동부코오롱아파트),37.39052392,127.1254867,644,780,Y,,,분당구청,2021-05-31
"이매촌 삼성아파트(지하주차장)",공공용,"경기도 성남시 분당구 양현로 220 (이매동, 이매촌삼성아파트)",경기도 성남시 분당구 이매동 100 (이매촌삼성아파트),37.40384733,127.1273352,700,848,Y,,,분당구청,2021-05-31
"수내동 양지마을 금호3단지 지하주차장",공공용,"경기도 성남시 분당구 내정로 151 (수내동, 양지마을금호3단지한양5단지아파트)",경기도 성남시 분당구 수내동 27 (양지마을금호3단지한양5단지아파트),37.37347492,127.1185975,3522,4269,Y,,,분당구청,2021-05-31
"정자프라자 지하주차장",공공용,"경기도 성남시 분당구 내정로113번길 4 (정자동, 판교시장)",경기도 성남시 분당구 정자동 54-1 (판교시장),37.37067257,127.114861,3676,4455,Y,,,분당구청,2021-05-31
"한솔마을 주공4단지 지하주차장(415동 앞)",공공용,"경기도 성남시 분당구 백현로 206 (정자동, 한솔마을주공4단지아파트)",경기도 성남시 분당구 정자동 102 (한솔마을주공4단지아파트),37.36739686,127.118067,877,1063,Y,,,분당구청,2021-05-31
"한솔마을주공6단지 지하주차장(607동옆, 610동앞)",공공용,"경기도 성남시 분당구 내정로 54 (정자동, 한솔마을주공6단지아파트)",경기도 성남시 분당구 정자동 117 (한솔마을주공6단지아파트),37.36385232,127.1161541,1322,1602,Y,,,분당구청,2021-05-31
"동국대한방병원 주차장",공공용,"경기도 성남시 분당구 불정로 268 (수내동, 동국대학교분당한방병원)",경기도 성남시 분당구 수내동 87-2 (동국대학교분당한방병원),37.367267,127.1279857,1801,2180,Y,,,분당구청,2021-05-31
"수내동 분당구청 구내식당",공공용,"경기도 성남시 분당구 분당로 50 (수내동, 분당구청)",경기도 성남시 분당구 수내동 1 (분당구청),37.38263122,127.1189203,1963,2379,Y,,,분당구청,2021-05-31
YMCA분당사회관 지하주차장(분당종합사회복지관),공공용,경기도 성남시 분당구 정자일로 33,경기도 성남시 분당구 금곡동 200,37.35299587,127.105572,2423,2937,Y,,,분당구청,2021-05-31
"상록마을 라이프 아파트 지하주차장",공공용,경기도 성남시 분당구 정자로 56 (정자동),경기도 성남시 분당구 정자동 124 (상록마을라이프1단지아파트),37.36238224,127.112022,2548,3088,Y,,,분당구청,2021-05-31
"이매촌 청구아파트(지하주차장)",공공용,"경기도 성남시 분당구 양현로94번길 29, 603동 (이매촌청구아파트)",경기도 성남시 분당구 이매동 123 (이매촌청구아파트 603동),37.39257224,127.1277351,2993,3622,Y,,,분당구청,2021-05-31
"아름마을 두산아파트 지하주차장(419동)",공공용,"경기도 성남시 분당구 탄천로 95, 419동 (이매동, 아름마을삼호,두산아파트)","경기도 성남시 분당구 이매동 133 (아름마을삼호,두산아파트 419동)",37.39946249,127.1210058,3679,4459,Y,,,분당구청,2021-05-31
"한솔마을 청구아파트 지하주차장(111동)",공공용,"경기도 성남시 분당구 불정로 219 (정자동, 한솔마을청구아파트)",경기도 성남시 분당구 정자동 110 (한솔마을청구아파트),37.36469561,127.1233395,4363,5288,Y,,,분당구청,2021-05-31
"에스넷빌딩",공공용,경기도 성남시 분당구 벌말로50번길 41,경기도 성남시 분당구 야탑동 219-3,37.411903,127.143278,4403,5337,Y,,,분당구청,2021-05-31
"효자촌 현대아파트주차장",공공용,"경기도 성남시 분당구 분당로201번길 17 (서현동, 효자촌현대아파트)",경기도 성남시 분당구 서현동 300 (효자촌현대아파트),37.37658965,127.132861,4406,5340,Y,,,분당구청,2021-05-31
"수내동 푸른마을 벽산아파트주차장(201동앞)",공공용,경기도 성남시 분당구 수내로 174 (수내동),경기도 성남시 분당구 수내동 71 (푸른마을벽산아파트),37.37130013,127.1259063,4780,5794,Y,,,분당구청,2021-05-31
"분당동 샛별마을 우방아파트(모든 동의 지하주차장)",공공용,"경기도 성남시 분당구 수내로 181 (분당동, 샛별마을우방아파트)",경기도 성남시 분당구 분당동 38 (샛별마을우방아파트),37.37295142,127.1278599,5200,6303,Y,,,분당구청,2021-05-31
"청솔마을 유천.화인아파트 주차장",공공용,"경기도 성남시 분당구 정자일로 46 (금곡동, 청솔마을화인아파트)",경기도 성남시 분당구 금곡동 180 (청솔마을화인아파트),37.35448008,127.1063154,3692,4475,Y,,,분당구청,2021-05-31
"수내동 양지마을 한양1단지 지하주차장",공공용,경기도 성남시 분당구 내정로165번길 35 (수내동),경기도 성남시 분당구 수내동 24 (양지마을한양아파트),37.37577973,127.1144022,4918,5961,Y,,,분당구청,2021-05-31
"탑마을 타워빌아파트 지하주차장",공공용,"경기도 성남시 분당구 양현로 272 (야탑동, 탑마을타워빌)",경기도 성남시 분당구 야탑동 510 (탑마을타워빌),37.40920549,127.1264315,5021,6075,Y,,,분당구청,2021-05-31
"청솔마을 한라아파트 주차장",공공용,경기도 성남시 분당구 정자일로 72 (청솔마을한라아파트),경기도 성남시 분당구 금곡동 181 (청솔마을한라아파트),37.35639266,127.107603,3735,4527,Y,,,분당구청,2021-05-31
"한솔마을 엘지아파트 지하주차장(210동앞)",공공용,"경기도 성남시 분당구 정자로 143 (정자동, 한솔마을LG아파트)",경기도 성남시 분당구 정자동 111 (한솔마을LG아파트),37.36444979,127.120589,3864,4684,Y,,,분당구청,2021-05-31
"아름마을 태영아파트 지하주차장(302동앞)",공공용,"경기도 성남시 분당구 판교로 430 (이매동, 아름마을건영한성태영아파트)",경기도 성남시 분당구 이매동 132 (아름마을건영한성태영아파트),37.40517857,127.1208198,4267,5172,Y,,,분당구청,2021-05-31
"분당 올림픽스포츠센터 지하주차장",공공용,"경기도 성남시 분당구 중앙공원로 35 (서현동, 올림픽스포츠센터)",경기도 성남시 분당구 서현동 90 (올림픽스포츠센터),37.380851,127.1286637,5424,6574,Y,,,분당구청,2021-05-31
"정든마을 한진6단지아파트 지하주차장",공공용,"경기도 성남시 분당구 내정로 24 (정자동, 정든마을한진6단지아파트)",경기도 성남시 분당구 정자동 191 (정든마을한진6단지아파트),37.362861,127.1151907,5694.9,6903,Y,,,분당구청,2021-05-31
"야탑역 제1환승주차장",공공용,"경기도 성남시 분당구 성남대로 920 (야탑동, 공영주차장)",경기도 성남시 분당구 야탑동 364-2 (공영주차장),37.41206876,127.1291734,5720,6933,Y,,,분당구청,2021-05-31
"수내2동 파크타운 대림아파트 주차장",공공용,"경기도 성남시 분당구 내정로 186 (수내동, 파크타운대림아파트)",경기도 성남시 분당구 수내동 51 (파크타운대림아파트),37.37351282,127.121823,5745,6963,Y,,,분당구청,2021-05-31
"목련마을 한신아파트 주차장",공공용,경기도 성남시 분당구 판교로 627 (목련마을한신아파트),경기도 성남시 분당구 야탑동 163 (목련마을한신아파트),37.40690286,127.142775,5930,7188,Y,,,분당구청,2021-05-31
"무지개마을 대림아파트 지하주차장",공공용,"경기도 성남시 분당구 미금로 23 (구미동, 무지개마을대림아파트)",경기도 성남시 분당구 구미동 211 (무지개마을대림아파트),37.33546664,127.115826,6062,7347,Y,,,분당구청,2021-05-31
"분당동 장안타운 건영아파트 주차장(모든동의 지하주차장)",공공용,"경기도 성남시 분당구 분당로263번길 24 (분당동, 장안타운건영아파트)",경기도 성남시 분당구 분당동 66 (장안타운건영아파트),37.370646,127.1395474,6353,7700,Y,,,분당구청,2021-05-31
"수내동 양지마을 청구아파트 지하주차장",공공용,"경기도 성남시 분당구 내정로 185 (수내동, 양지마을청구아파트)",경기도 성남시 분당구 수내동 36 (양지마을청구아파트),37.37578933,127.1195415,6426,7789,Y,,,분당구청,2021-05-31
"까치마을 3단지",공공용,"경기도 성남시 분당구 미금로 177 (구미동, 까치마을신원아파트)",경기도 성남시 분당구 구미동 66 (까치마을신원아파트),37.34963976,127.114051,6756,8189,Y,,,분당구청,2021-05-31
"무지개마을 건영아파트 지하주차장",공공용,"경기도 성남시 분당구 구미로 115 (구미동, 무지개마을건영아파트)",경기도 성남시 분당구 구미동 225 (무지개마을건영아파트),37.33990931,127.1206447,7110,8618,Y,,,분당구청,2021-05-31
"까치마을 2단지",공공용,"경기도 성남시 분당구 미금일로 22 (구미동, 까치마을주공2단지아파트)",경기도 성남시 분당구 구미동 88 (까치마을주공2단지아파트),37.34838636,127.1168842,7112,8620,Y,,,분당구청,2021-05-31
"까치마을 4단지",공공용,"경기도 성남시 분당구 미금일로 58 (구미동, 까치마을롯데,선경아파트)","경기도 성남시 분당구 구미동 63 (까치마을롯데,선경아파트)",37.34726914,127.113122,7114,8623,Y,,,분당구청,2021-05-31
"봇들마을4단지아파트",공공용,"경기도 성남시 분당구 동판교로 226 (삼평동, 봇들마을4단지아파트)",경기도 성남시 분당구 삼평동 718 (봇들마을4단지아파트),37.40258463,127.117684,7919,9599,Y,,,분당구청,2021-05-31
"수내동 양지마을  금호1단지 지하주차장",공공용,"경기도 성남시 분당구 수내로 74 (수내동, 양지마을금호1단지아파트)",경기도 성남시 분당구 수내동 34 (양지마을금호1단지아파트),37.37927879,127.1188561,8602,10427,Y,,,분당구청,2021-05-31
"서현동 효자촌 임광아파트 주차장",공공용,"경기도 성남시 분당구 불정로 397 (서현동, 효자촌임광아파트)",경기도 성남시 분당구 서현동 292 (효자촌임광아파트),37.37750329,127.137582,9024,10938,Y,,,분당구청,2021-05-31
"탑마을 경남아파트 지하주차장",공공용,"경기도 성남시 분당구 판교로 519 (야탑동, 탑마을경남아너스빌)",경기도 성남시 분당구 야탑동 525 (탑마을경남아너스빌),37.40674239,127.1314574,9107,11019,Y,,,분당구청,2021-05-31
"판교원마을13단지",공공용,"경기도 성남시 분당구 서판교로 193 (판교동, 판교원마을13단지아파트)",경기도 성남시 분당구 판교동 492 (판교원마을13단지아파트),37.4016192,127.0920713,9309,11284,Y,,,분당구청,2021-05-31
"한화테크윈(주) 지하주차장",공공용,경기도 성남시 분당구 판교로319번길 6 (삼평동),경기도 성남시 분당구 삼평동 701,37.40459896,127.1099056,9371,11358,Y,,,분당구청,2021-05-31
"운중동 산운마을 8단지 지하주차장",공공용,경기도 성남시 분당구 산운로 98 (산운마을8단지아파트),경기도 성남시 분당구 운중동 956 (산운마을8단지아파트),37.39202101,127.0720385,9951,12062,Y,,,분당구청,2021-05-31
"무지개마을 청구아파트 지하주차장",공공용,경기도 성남시 분당구 무지개로 144 (무지개마을청구아파트),경기도 성남시 분당구 구미동 221 (무지개마을청구아파트),37.339531,127.118464,10247,12420,Y,,,분당구청,2021-05-31
"판교원마을3단지",공공용,경기도 성남시 분당구 판교로 20 (판교원마을3단지아파트),경기도 성남시 분당구 판교동 629 (판교원마을3단지아파트),37.387164,127.0862347,10593,12840,Y,,,분당구청,2021-05-31
"금곡동  현대아리온 오피스텔",공공용,경기도 성남시 분당구 성남대로172번길 12 (현대아리온오피스텔),경기도 성남시 분당구 금곡동 147 (현대아리온오피스텔),37.350944,127.1104684,11142,13505,Y,,,분당구청,2021-05-31
"판교원마을1단지",공공용,"경기도 성남시 분당구 판교로 50 (판교동, 판교원마을1단지아파트)",경기도 성남시 분당구 판교동 622 (판교원마을1단지아파트),37.39085448,127.0863835,11259,13647,Y,,,분당구청,2021-05-31
"청솔마을7단지 성원아파트",공공용,"경기도 성남시 분당구 미금로 251 (금곡동, 청솔마을성원아파트)",경기도 성남시 분당구 금곡동 143 (청솔마을성원아파트),37.35153975,127.1095753,9337,11317,Y,,,분당구청,2021-05-31
"서현지하철역 승강장, 대합실",공공용,"경기도 성남시 분당구 성남대로 지하 601 (서현동, 서현역)",경기도 성남시 분당구 서현동 263 (서현역),37.38501543,127.123411,9401,11395,Y,,,분당구청,2021-05-31
"경남선경빌라 지하주차장",공공용,"경기도 성남시 분당구 황새울로132번길 27 (정자동, 느티마을경남,선경연립)","경기도 성남시 분당구 정자동 29 (느티마을경남,선경연립)",37.37433709,127.1119613,9957,12069,Y,,,분당구청,2021-05-31
"운중동 산운마을 5단지 지하주차장",공공용,경기도 성남시 분당구 산운로 97 (한성필하우스아파트),경기도 성남시 분당구 운중동 989 (한성필하우스아파트),37.39337635,127.0716965,10466,12686,Y,,,분당구청,2021-05-31
"분당동 샛별마을 동성아파트 주차장(모든동의 지하주차장)",공공용,"경기도 성남시 분당구 분당로 212 (분당동, 샛별마을동성아파트)",경기도 성남시 분당구 분당동 35 (샛별마을동성아파트),37.37158773,127.132344,10899,13211,Y,,,분당구청,2021-05-31
"이매지하철역",공공용,"경기도 성남시 분당구 성남대로 지하 738 (이매동, 이매역)",경기도 성남시 분당구 이매동 129-1 (이매역),37.395631,127.128242,11256,13620,Y,,,분당구청,2021-05-31
"백현마을5단지 지하주차장",공공용,경기도 성남시 분당구 판교역로 102 (백현동),경기도 성남시 분당구 백현동 554 (백현마을5단지아파트),37.38934068,127.1122366,11547,13996,Y,,,분당구청,2021-05-31
"백현마을6단지 지하주차장",공공용,경기도 성남시 분당구 판교역로 100 (백현동),경기도 성남시 분당구 백현동 555 (백현마을6단지아파트),37.38998726,127.1107018,12000,14545,Y,,,분당구청,2021-05-31
"봇들마을5단지아파트",공공용,경기도 성남시 분당구 대왕판교로644번길 65 (봇들마을5단지아파트),경기도 성남시 분당구 삼평동 726 (봇들마을5단지아파트),37.40080998,127.1148513,12104,14671,Y,,,분당구청,2021-05-31
"판교원마을5단지",공공용,"경기도 성남시 분당구 판교원로 207 (판교동, 판교원마을5단지아파트)",경기도 성남시 분당구 판교동 634 (판교원마을5단지아파트),37.38664678,127.0887138,13207,16008,Y,,,분당구청,2021-05-31
"백현마을 7단지 지하주차장",공공용,경기도 성남시 분당구 판교역로 98 (백현동),경기도 성남시 분당구 백현동 556 (백현마을7단지아파트),37.389353,127.1107686,14284,17314,Y,,,분당구청,2021-05-31
"신분당선 판교역",공공용,경기도 성남시 분당구 판교역로 지하 160(백현동),경기도 성남시 분당구 백현동 19-2,37.39477686,127.1109483,14752.33,17881,Y,,,분당구청,2021-05-31
"판교원마을8단지",공공용,경기도 성남시 분당구 판교원로 255 (판교원마을상록아파트),경기도 성남시 분당구 판교동 638 (판교원마을상록아파트),37.38730355,127.0968584,15097,18299,Y,,,분당구청,2021-05-31
"백현마을8단지 지하주차장",공공용,경기도 성남시 분당구 판교역로 72 (백현동),경기도 성남시 분당구 백현동 558 (백현마을8단지아파트),37.38694907,127.1106386,17460,21164,Y,,,분당구청,2021-05-31
"봇들마을8단지아파트",공공용,경기도 성남시 분당구 동판교로 153 (봇들마을8단지아파트),경기도 성남시 분당구 삼평동 742 (봇들마을8단지아파트),37.395178,127.1160623,19270,23357,Y,,,분당구청,2021-05-31
"수내역 공영환승주차장",공공용,경기도 성남시 분당구 황새울로258번길 41 (수내동),경기도 성남시 분당구 수내동 6-8,37.37845647,127.1158153,20201,24486,Y,,,분당구청,2021-05-31
"서현파크프라자",공공용,경기도 성남시 분당구 중앙공원로31번길 42 (서현파크플라자),경기도 성남시 분당구 서현동 89 (서현파크플라자),37.383144,127.1254925,20241,24534,Y,,,분당구청,2021-05-31
"봇들마을7단지아파트",공공용,"경기도 성남시 분당구 동판교로 155 (삼평동, 봇들마을7단지아파트)",경기도 성남시 분당구 삼평동 738 (봇들마을7단지아파트),37.39659349,127.114508,26408,32009,Y,,,분당구청,2021-05-31
"NC백화점(구,뉴코아) 지하주차장",공공용,경기도 성남시 분당구 야탑로81번길 11 (NC백화점),경기도 성남시 분당구 야탑동 357-1 (NC백화점),37.41093891,127.1274862,29837,36166,Y,,,분당구청,2021-05-31
"봇들마을2단지아파트",공공용,"경기도 성남시 분당구 판교로 393 (삼평동, 봇들마을2단지이지더원아파트)",경기도 성남시 분당구 삼평동 717 (봇들마을2단지이지더원아파트),37.40632089,127.118253,30782,37311,Y,,,분당구청,2021-05-31
"봇들마을1단지아파트",공공용,"경기도 성남시 분당구 동판교로 275 (삼평동, 봇들마을1단지풍성신미주아파트)",경기도 성남시 분당구 삼평동 705 (봇들마을1단지풍성신미주아파트),37.40641432,127.1148599,37720,45721,Y,,,분당구청,2021-05-31
"판교원마을2단지",공공용,"경기도 성남시 분당구 판교로 30 (판교동, 판교원마을2단지아파트)",경기도 성남시 분당구 판교동 623 (판교원마을2단지아파트),37.38941938,127.0872987,40777,49426,Y,,,분당구청,2021-05-31
"봇들마을9단지아파트",공공용,"경기도 성남시 분당구 동판교로 156 (삼평동, 봇들마을9단지금호어울림아파트)",경기도 성남시 분당구 삼평동 744 (봇들마을9단지금호어울림아파트),37.39513971,127.1195361,45263,54864,Y,,,분당구청,2021-05-31
"정자전원마을 공용주차장",공공용,경기도 성남시 분당구 불곡로13번길 6,경기도 성남시 분당구 정자동 239-1,37.35921975,127.124509,3929,4762,Y,,,분당구청,2021-05-31
"한솔마을 주공5단지 지하주차장(503동 옆)",공공용,"경기도 성남시 분당구 정자로 115 (정자동, 한솔마을주공5단지아파트)",경기도 성남시 분당구 정자동 112 (한솔마을주공5단지아파트),37.36413204,127.1175724,538,652,Y,,,분당구청,2021-05-31
"쌍용자동차정비소",공공용,경기도 성남시 분당구 동원로 4,경기도 성남시 분당구 동원동 59-20,37.3451789,127.1010115,613,743,Y,,,분당구청,2021-05-31
"평생학습원(중앙도서관내 지하식당)",공공용,"경기도 성남시 분당구 판교로 546 (야탑동, 성남시평생학습원)",경기도 성남시 분당구 야탑동 610 (성남시평생학습원),37.403992,127.134772,617,748,Y,,,분당구청,2021-05-31
"수내공영주차장",공공용,경기도 성남시 분당구 발이봉북로 7,경기도 성남시 분당구 수내동 119-1,37.366765,127.1279624,3674,4453,Y,,,분당구청,2021-05-31
"동원2통마을회관",공공용,경기도 성남시 분당구 고기로 228 (동원동),경기도 성남시 분당구 동원동 284-6,37.352611,127.081797,251,304,Y,,,분당구청,2021-05-31
"아름마을 건영아파트 지하주차장(101동앞)",공공용,"경기도 성남시 분당구 판교로 430, 101동 (이매동, 아름마을건영한성태영아파트)",경기도 성남시 분당구 이매동 132 (아름마을건영한성태영아파트 101동),37.40517857,127.1208198,3203,3882,Y,,,분당구청,2021-05-31
"서현동 시범단지 현대아파트 지하주차장",공공용,"경기도 성남시 분당구 중앙공원로 20 (서현동, 시범단지현대아파트)",경기도 성남시 분당구 서현동 92 (시범단지현대아파트),37.37821668,127.1281624,3450,4181,Y,,,분당구청,2021-05-31
"상록마을 우성아파트 지하주차장",공공용,"경기도 성남시 분당구 내정로 55 (정자동, 상록마을우성아파트)",경기도 성남시 분당구 정자동 121 (상록마을우성아파트),37.36540123,127.1138779,3659,4435,Y,,,분당구청,2021-05-31
"이매촌 성지아파트(지하주차장)",공공용,경기도 성남시 분당구 이매로 54 (이매촌성지아파트),경기도 성남시 분당구 이매동 116 (이매촌성지아파트),37.39380686,127.1258445,704,852,Y,,,분당구청,2021-05-31
KT분당지사,공공용,경기도 성남시 분당구 성남대로779번길 6 (이매동),경기도 성남시 분당구 이매동 104,37.39937507,127.1276245,1087,1315,Y,,,분당구청,2021-05-31
"느티마을 4단지",공공용,"경기도 성남시 분당구 느티로 70 (정자동, 느티마을3,4단지)","경기도 성남시 분당구 정자동 88 (느티마을3,4단지)",37.36817051,127.1103922,1600,1939,Y,,,분당구청,2021-05-31
"한솔마을 7단지 지하주차장",공공용,"경기도 성남시 분당구 내정로 94 (정자동, 한솔마을주공7단지아파트)",경기도 성남시 분당구 정자동 101,37.36738858,127.115501,1639.3,1986,Y,,,분당구청,2021-05-31
"금곡동씨티밸리오피스텔",공공용,경기도 성남시 분당구 성남대로171번길 17 (씨티밸리),경기도 성남시 분당구 금곡동 172 (씨티밸리),37.351151,127.106814,1881,2280,Y,,,분당구청,2021-05-31
"매화마을 주공4단지(7개동) 지하대피소",공공용,"경기도 성남시 분당구 장미로 193 (야탑동, 매화마을주공4단지아파트)",경기도 성남시 분당구 야탑동 211 (매화마을주공4단지아파트),37.413161,127.1409954,2350,2848,Y,,,분당구청,2021-05-31
"매화마을 주공3단지(4개동) 지하대피소",공공용,"경기도 성남시 분당구 양현로 507 (야탑동, 매화마을주공3단지아파트)",경기도 성남시 분당구 야탑동 205 (매화마을주공3단지아파트),37.41542497,127.1380173,2482,3008,Y,,,분당구청,2021-05-31
"분당동 샛별마을 삼부아파트(모든 동의 지하주차장)",공공용,"경기도 성남시 분당구 수내로 201 (분당동, 샛별마을삼부아파트)",경기도 성남시 분당구 분당동 39 (샛별마을삼부아파트),37.37146807,127.1297541,2707,3281,Y,,,분당구청,2021-05-31
"범한프라자주차장",공공용,"경기도 성남시 분당구 불정로376번길 37 (서현동, 범한프라자)",경기도 성남시 분당구 서현동 312-3 (범한프라자),37.37163004,127.1394454,3074,3726,Y,,,분당구청,2021-05-31
"아름마을 삼호아파트 지하주차장(409동앞)",공공용,"경기도 성남시 분당구 탄천로 95 (이매동, 아름마을삼호 두산아파트)","경기도 성남시 분당구 이매동 133 (아름마을삼호,두산아파트)",37.39946249,127.1210058,4271,5177,Y,,,분당구청,2021-05-31
"탑마을 대우아파트 지하주차장",공공용,"경기도 성남시 분당구 판교로 421 (야탑동, 탑마을대우아파트)",경기도 성남시 분당구 야탑동 535 (탑마을대우아파트),37.40696016,127.120428,4383,5303,Y,,,분당구청,2021-05-31
"분당동 샛별마을 라이프아파트 주차장-모든동의 지하주차장",공공용,"경기도 성남시 분당구 분당로 190 (분당동, 샛별마을라이프아파트)",경기도 성남시 분당구 분당동 34 (샛별마을라이프아파트),37.3746642,127.130378,4456,5401,Y,,,분당구청,2021-05-31
"수내동 푸른마을 쌍용아파트 주차장(506동앞)",공공용,"경기도 성남시 분당구 백현로 227 (수내동, 푸른마을쌍용아파트)",경기도 성남시 분당구 수내동 76 (푸른마을쌍용아파트),37.36935272,127.1227556,4472,5412,Y,,,분당구청,2021-05-31
"아름마을 풍림아파트 지하주차장(513동앞)",공공용,"경기도 성남시 분당구 탄천로 59 (이매동, 아름마을풍림아파트)",경기도 성남시 분당구 이매동 140 (아름마을풍림아파트),37.3982916,127.1211945,4489,5441,Y,,,분당구청,2021-05-31
"아름마을선경아파트 지하주차장(602동앞)",공공용,"경기도 성남시 분당구 이매로 11 (이매동, 아름마을선경아파트)",경기도 성남시 분당구 이매동 142 (아름마을선경아파트),37.39551609,127.1215514,4730,5733,Y,,,분당구청,2021-05-31
"아름마을 효성아파트 지하주차장(706동앞)",공공용,"경기도 성남시 분당구 이매로 16 (이매동, 아름마을효성아파트)",경기도 성남시 분당구 이매동 143 (아름마을효성아파트),37.39345805,127.1216475,4885,5921,Y,,,분당구청,2021-05-31
"청솔마을 서광.영남아파트(101동앞) 지하주차장",공공용,"경기도 성남시 분당구 성남대로171번길 8 (금곡동, 청솔마을서광영남아파트)",경기도 성남시 분당구 금곡동 177 (청솔마을서광영남아파트),37.352151,127.1073279,5305,6430,Y,,,분당구청,2021-05-31
"샘물교회 지하주차장",공공용,"경기도 성남시 분당구 내정로17번길 8 (정자동, 분당타운)",경기도 성남시 분당구 정자동 131-3 (분당타운),37.36189998,127.1138348,4902,5941,Y,,,분당구청,2021-05-31
"목련마을 한일아파트 주차장(야탑3동)",공공용,경기도 성남시 분당구 판교로 645 (목련마을한일아파트),경기도 성남시 분당구 야탑동 162 (목련마을한일아파트),37.40599263,127.1444471,4983,6040,Y,,,분당구청,2021-05-31
"매화마을 주공2단지 지하주차장",공공용,"경기도 성남시 분당구 장미로 139 (야탑동, 매화마을주공2단지아파트)",경기도 성남시 분당구 야탑동 215 (매화마을주공2단지아파트),37.41481069,127.1362766,5056,6128,Y,,,분당구청,2021-05-31
"목련마을 영남아파트 지하주차장",공공용,"경기도 성남시 분당구 판교로 669 (야탑동, 목련마을영남아파트)",경기도 성남시 분당구 야탑동 156 (목련마을영남아파트),37.40573015,127.1468682,3860,4679,Y,,,분당구청,2021-05-31
"수내2동 파크타운 삼익아파트 주차장",공공용,경기도 성남시 분당구 내정로166번길 42 (수내동),경기도 성남시 분당구 수내동 54 (파크타운삼익아파트),37.36983117,127.1201236,3947,4784,Y,,,분당구청,2021-05-31
"오리역 환승공영주차장",공공용,"경기도 성남시 분당구 성남대로 지하 55 (구미동, 오리역)",경기도 성남시 분당구 구미동 197-1,37.33997832,127.1089492,4175,5060,Y,,,분당구청,2021-05-31
"한솔마을 한일아파트 지하주차장(303동)",공공용,"경기도 성남시 분당구 백현로 234 (정자동, 한솔마을한일아파트)",경기도 성남시 분당구 정자동 107 (한솔마을한일아파트),37.36656516,127.120833,4178,5064,Y,,,분당구청,2021-05-31
"수내2동 파크타운 서안아파트 주차장",공공용,경기도 성남시 분당구 수내로 148 (수내동),경기도 성남시 분당구 수내동 52 (파크타운서안아파트),37.37228463,127.1245125,4211,5104,Y,,,분당구청,2021-05-31
"무지개마을 엘지아파트 지하주차장",공공용,"경기도 성남시 분당구 구미로 50 (구미동, 무지개마을LG아파트)",경기도 성남시 분당구 구미동 202 (무지개마을LG아파트),37.33746927,127.1134052,5365,6503,Y,,,분당구청,2021-05-31
"판교원마을10단지",공공용,경기도 성남시 분당구 서판교로 73 (판교원마을10단지아파트),경기도 성남시 분당구 판교동 552 (판교원마을10단지아파트),37.39489907,127.0976361,5435,6587,Y,,,분당구청,2021-05-31
"정든마을 동아1단지아파트 지하주차장",공공용,"경기도 성남시 분당구 불정로 141 (정자동, 정든마을동아1단지아파트)",경기도 성남시 분당구 정자동 200 (정든마을동아1단지아파트),37.35952653,127.1206129,5715,6927,Y,,,분당구청,2021-05-31
"평생학습원내 여성문화복지회관 지하주차장",공공용,경기도 성남시 분당구 판교로 546 (성남시평생학습원),경기도 성남시 분당구 야탑동 610 (성남시평생학습원),37.40396781,127.1347209,5875,7121,Y,,,분당구청,2021-05-31
"탑마을 선경아파트 지하주차장",공공용,"경기도 성남시 분당구 야탑로 20 (야탑동, 탑마을선경아파트)",경기도 성남시 분당구 야탑동 536 (탑마을선경아파트),37.40833446,127.1228553,5900,7139,Y,,,분당구청,2021-05-31
"수내2동 파크타운 롯데아파트주차장",공공용,경기도 성남시 분당구 내정로 152 (수내동),경기도 성남시 분당구 수내동 55 (파크타운롯데아파트),37.37190348,127.1201721,6211,7528,Y,,,분당구청,2021-05-31
"야탑역 제2환승주차장",공공용,"경기도 성남시 분당구 성남대로 919 (야탑동, 공영주차장)",경기도 성남시 분당구 야탑동 359-5,37.4117563,127.1281653,6232,7554,Y,,,분당구청,2021-05-31
