"민방위대피시설명",민방위대피시설구분,소재지도로명주소,소재지지번주소,위도,경도,민방위대피시설면적,대피가능인원수,개방여부,평시활용유형,관리기관전화번호,관리기관명,데이터기준일자
"방학동노인복지센터",공공용,서울특별시 도봉구 시루봉로15라길59-9,,37.6705376,127.0321759,199.22,241.4787879,Y,기타,,서울특별시 도봉구청,2018-05-15
"방학동도깨비시장",공공용,서울특별시 도봉구 방학로10길51,,37.6644829,127.0339637,2550,3090.909091,Y,기타,,서울특별시 도봉구청,2018-05-15
"방아골종합사회복지관",공공용,서울특별시 도봉구 시루봉로17길42,,37.6692804,127.032581,1255.79,1522.169697,Y,기타,,서울특별시 도봉구청,2018-05-15
"한신아파트",공공용,서울특별시 도봉구 도봉로180나길41,,37.6857879,127.0479503,62168,75355.15152,Y,주차장,,서울특별시 도봉구청,2018-05-15
"서원아파트",공공용,서울특별시 도봉구 마들로684-19,,37.6713606,127.047272,3514,4259.393939,Y,주차장,,서울특별시 도봉구청,2018-05-15
"신동아타워상가아파트",공공용,서울특별시 도봉구 방학로210,,37.6621699,127.0287936,7363,8924.848485,Y,주차장,,서울특별시 도봉구청,2018-05-15
"쌍문역",공공용,서울특별시 도봉구 도봉로지하486-1,,37.6488107,127.034866,6485.98,7861.793939,Y,기타,,서울특별시 도봉구청,2018-05-15
"신동아5단지아파트",공공용,서울특별시 도봉구 방학로12길53,,37.6633879,127.0286599,7076,8576.969697,Y,주차장,,서울특별시 도봉구청,2018-05-15
"동아청솔아파트",공공용,서울특별시 도봉구 노해로69길103,,37.6571794,127.0483916,51798.58,62786.15758,Y,주차장,,서울특별시 도봉구청,2018-05-15
"쌍용아파트",공공용,서울특별시 도봉구 마들로551,,37.6597623,127.048132,35765.45,43352.06061,Y,주차장,,서울특별시 도봉구청,2018-05-15
56번지삼익세라믹,공공용,서울특별시 도봉구 해등로189,,37.6572028,127.0351948,7840,9503.030303,Y,주차장,,서울특별시 도봉구청,2018-05-15
"서원아파트",공공용,서울특별시 도봉구 마들로684-20,,37.6713606,127.047272,1791,2170.909091,Y,주차장,,서울특별시 도봉구청,2018-05-15
"대우파크빌대피시설",공공용,서울특별시 도봉구 시루봉로2길80,,37.6553159,127.0323146,178,215.7575758,Y,기타,,서울특별시 도봉구청,2018-05-15
"공공지하인도",공공용,서울특별시 도봉구 방학동709번지,,37.663314,127.0432163,330.58,400.7030303,Y,기타,,서울특별시 도봉구청,2018-05-15
"창3동신창아파트지하",공공용,서울특별시 도봉구 덕릉로62길13,,37.6408568,127.0418875,5700,6909.090909,Y,주차장,,서울특별시 도봉구청,2018-05-15
"현대아파트",공공용,서울특별시 도봉구 해등로16길12,,37.6558439,127.0406987,1000,1212.121212,Y,주차장,,서울특별시 도봉구청,2018-05-15
565번지 도봉보건소,공공용,서울특별시 도봉구 방학로3길117,,37.6580211,127.0387508,2706,3280,Y,기타,,서울특별시 도봉구청,2018-05-15
"대상타운현대아파트",공공용,서울특별시 도봉구 마들로616,,37.664974,127.048155,68099.48,82544.82424,Y,주차장,,서울특별시 도봉구청,2018-05-15
"효성하이타운아파트",공공용,서울특별시 도봉구 방학로11길33,,37.6613225,127.0329087,5344,6477.575758,Y,주차장,,서울특별시 도봉구청,2018-05-15
"한양6차아파트대피소",공공용,서울특별시 도봉구 시루봉로58,,37.6557483,127.0292388,6277.71,7609.345455,Y,주차장,,서울특별시 도봉구청,2018-05-15
"건영아파트",공공용,서울특별시 도봉구 우이천로20길7,,37.6412989,127.0339955,2644.64,3205.624242,Y,주차장,,서울특별시 도봉구청,2018-05-15
"한신아파트",공공용,서울특별시 도봉구 도봉로110다길5,,37.645691,127.0348236,1652.9,2003.515152,Y,주차장,,서울특별시 도봉구청,2018-05-15
"삼성래미안아파트",공공용,서울특별시 도봉구 마들로646,,37.6668979,127.0473902,3107.45,3766.606061,Y,주차장,,서울특별시 도봉구청,2018-05-15
"삼성래미안아파트",공공용,서울특별시 도봉구 도봉로150길42,,37.6650641,127.0458053,1355.38,1642.884848,Y,주차장,,서울특별시 도봉구청,2018-05-15
19번지 엘지트윈,공공용,서울특별시 도봉구 도당로10,,37.6590714,127.0352919,2970,3600,Y,주차장,,서울특별시 도봉구청,2018-05-15
